ID,Adresse,Beschreibung,Nummer,Auch mit Gebühr,created,likes,Status,status_reason,position
947,"Erich-Steinfurth-Straße 3, 10243 Berlin","Vor dem Bahnhof sind zwar einige Bügel, aber nicht genügend.",5,False,2019-09-29T07:43:46+00:00,,report_verification,,"52.5106495926628,13.4360820006958"
948,"Hedemannstraße 22, 10969 Berlin",für die bewohner_innen des hausblocks und deren besuch sind dringen fahrradstellplätze nötig.,10,False,2019-09-29T08:00:46+00:00,,report_verification,,"52.5035583829796,13.3895025025829"
949,"Südstern 10, 10961 Berlin","Wenn Markttag ist, sind hier mehr Fahrradstellplätze nötig.",5,False,2019-09-29T08:04:50+00:00,,report_verification,,"52.4878453288514,13.4067079406511"
950,"Hallesche-Tor-Brücke, 10961 Berlin","Hier fehlen Fahrradstellplätze für Pendler (U-Bahn), möglichst auch abschließbare Boxen zum Diebstahlschutz.",10,True,2019-09-29T08:19:25+00:00,,report_verification,,"52.4976084451701,13.3918369880656"
951,"Gabriel-Max-Straße 4, 10245 Berlin","hier ist abends soooo viel los, kneipen und restaurants, die gehwege eng. es werden massenhaft fahrradstellplätze gebraucht, auf der Straße.",12,False,2019-09-29T08:23:58+00:00,,report_verification,,"52.5101503120038,13.4582474588949"
952,"Körtestraße 27, 10967 Berlin","Mehrere Geschäfte, aber keine ausreichenden Anschliessmöglichkeiten für Räder.",3,False,2019-09-29T10:12:03+00:00,,report_verification,,"52.4900441355658,13.4093850435977"
953,"Wühlischstraße 42, 10245 Berlin",Anschhliessmöglichkeiten für Räder sind hier Mangelware.,3,False,2019-09-29T10:18:26+00:00,,report_verification,,"52.5087178750493,13.4607168826734"
954,"Kreutzigerstraße 20, 10247 Berlin",Anschliessmöglichkeiten für Räder sind hier Mangelware.,3,False,2019-09-29T10:20:09+00:00,,report_verification,,"52.5132929034736,13.4602263728189"
955,"Hafenvorfahrt, 10245 Berlin",2 Veranstaltungsstätten welche von vielen mit dem Rad angefahren werden.,6,False,2019-09-29T15:46:59+00:00,,report_verification,,"52.4970565099371,13.4655100966338"
956,"Erich-Steinfurth-Straße 25, 10243 Berlin",Am Ostbahnhof/Hintereingang,12,True,2019-09-29T16:22:21+00:00,,report_verification,,"52.5106046489164,13.436353031623"
957,"Dunkin' Donuts, Berlin Ostbahnhof, Berlin, 10243",Am Ostbahnhof/Haupteingang,12,True,2019-09-29T16:23:29+00:00,,report_verification,,"52.5095963461855,13.4342898894892"
958,"Tamara-Danz-Straße 5, 10243 Berlin",Vor der EastSideMall,12,False,2019-09-29T16:24:11+00:00,,report_verification,,"52.5055351805547,13.446810219558"
959,"Gärtnerstraße 19, 10245 Berlin",Vor dem Kino,7,False,2019-09-29T16:26:22+00:00,,report_verification,,"52.5119440087405,13.461473483935"
960,"Rotherstraße 20, 10245 Berlin","Es arbeiten hunderte Menschen in unmittelbarer Umgebung, aber es gibt keine Fahrradbügel.",12,False,2019-09-29T16:33:06+00:00,,report_verification,,"52.5037555592156,13.4506737687331"
961,"Methfesselstraße 41, 10965 Berlin","Östlicher Eingang des Viktoriaparks, direkt neben der Sixtusvilla, am Weg zum Denkmal. Es sind kaum Fahrrad-Abstellmöglichkeiten vorhanden, und die Fahrräder werden häufig an der barrierefreien Straßenüberquerung abgestellt und schränken somit den",6,False,2019-09-29T16:34:59+00:00,,report_verification,,"52.4876932858283,13.3844059873028"
962,"Warschauer Straße 36, 10243 Berlin","Bürogebäude, Restaurants, Straßenbahnhaltestelle - Es fehlen immer Fahrradstellplätze.",12,False,2019-09-29T16:58:01+00:00,,report_verification,,"52.5049695734708,13.4480519022823"
963,"Mühsamstraße 54, 10249 Berlin",Vor dem denn's Bio-Laden gibt es keine Fahrradbügel.,3,False,2019-09-29T17:01:42+00:00,,report_verification,,"52.5201865141392,13.4513644211681"
964,"Straßmannstraße 21, 10249 Berlin",Vor den Restaurants an der Ecke Straßmannstr./Petersburger Str. gibt es keine Fahrradstellplätze.,5,False,2019-09-29T17:05:05+00:00,,report_verification,,"52.5223363633947,13.4497301885208"
965,"Kinzigstraße 23, 10247 Berlin",,4,True,2019-09-29T17:07:14+00:00,,report_verification,,"52.5125161264132,13.4657010314845"
966,"Richard-Sorge-Straße 21, 10249 Berlin",Vor dem Restaurant Rembrandt-Burger gibt es keine Fahrradstellplätze.,3,False,2019-09-29T17:07:44+00:00,,report_verification,,"52.5200558433168,13.4478607315568"
967,"Richard-Sorge-Straße 25a, 10249 Berlin",Vor dem Kino Tilsiter Lichtspiele gibt es keine Fahrradstellplätze.,9,False,2019-09-29T17:09:41+00:00,,report_verification,,"52.5206576807036,13.4472922967244"
968,"Scharnweberstraße 50, 10247 Berlin",Keine sicheren Abstellplätze vor Kneipe.,4,False,2019-09-29T17:10:42+00:00,,report_verification,,"52.5124997119739,13.4686953079903"
969,"Eckertstraße 7, 10249 Berlin",Vor Edeka gibt es keine Fahrradstellplätze.,5,False,2019-09-29T17:11:43+00:00,,report_verification,,"52.5197666308115,13.4505098578537"
970,"Müggelstraße 25, 10247 Berlin","Keine Möglichkeit für Restaurantgäste, Fahrräder anzuschließen",4,False,2019-09-29T17:13:29+00:00,,report_verification,,"52.5119889087883,13.4710814391731"
971,"Travestraße 2, 10247 Berlin",Kaum Abstellmöglichkeiten am Parkeingang.,5,True,2019-09-29T17:14:53+00:00,,report_verification,,"52.5111763152359,13.4704422566057"
972,"D. Oschika Kleintierpraxis, Krossener Str. 35a, Berlin, 10245",Straße hier eh viel zu breit und regelmäßig Autos im Halteverbot im Kreuzungsbereich. Da passen auch Räder hin.,4,False,2019-09-29T17:24:51+00:00,,report_verification,,"52.5094799578764,13.4645190579442"
973,"Gärtnerstraße 10, 10245 Berlin",Rund um den Boxi nicht genug Platz für Räder.,3,False,2019-09-29T17:25:43+00:00,,report_verification,,"52.5099176746904,13.4606379094002"
974,"Wühlischstraße 58, 10245 Berlin",Im Kruzungsbereich ist viel Platz.,4,False,2019-09-29T17:31:08+00:00,,report_verification,,"52.5069091929328,13.4681484230955"
975,"Sonntagstraße 7, 10245 Berlin",Kreuzungsbereich regelmäßig zugeparkt.,4,False,2019-09-29T17:34:16+00:00,,report_verification,,"52.5053257183855,13.4666386928166"
976,"Sonntagstraße 4, 10245 Berlin",.,4,True,2019-09-29T17:35:05+00:00,,report_verification,,"52.5049155978114,13.467264392658"
977,"Simplonstraße 62, 10245 Berlin",Aktueller Platz nicht ausreichend. Räder blockieren Gehweg und sollten auf die  Straße.,6,True,2019-09-29T17:36:33+00:00,,report_verification,,"52.5042975794764,13.467744942489"
978,"Holteistraße 28, 10245 Berlin",Insbesondere im Sommer nicht ausreichend Stellplätze für Park und Biergarten.,5,False,2019-09-29T17:51:10+00:00,,report_verification,,"52.5072546489073,13.4650869850323"
979,"Holteistraße 3, 10245 Berlin",.,3,True,2019-09-29T17:52:06+00:00,,report_verification,,"52.5062757140585,13.4640855760015"
980,"Revaler Straße 34, 10245 Berlin",Nicht ausreichend Parkbügel für Einkaufszentrum und Kita auf anderer Straßenseite,5,False,2019-09-29T17:57:29+00:00,,report_verification,,"52.5061259490186,13.4597668534965"
981,"Simplonstraße 62, 10245 Berlin","Situation am Ostkreuz ist unmöglich. Nicht genug Ständer, teilweise überwuchert, viel Vandalismus, von Wildpinklern eingesaut. Mehr Ständer und Parkhauf nötig; Verlagerung Fahrradständer auf die Fahrbahn und Videoüberwachung.",12,True,2019-09-29T18:00:28+00:00,,report_verification,,"52.5042900718365,13.4678181009741"
982,"Boxhagener Straße 73, 10245 Berlin",Keine Stellplätze trotz Läden und Cafes,7,False,2019-09-29T18:01:43+00:00,,report_verification,,"52.5069094041845,13.4688056760959"
983,"Bistro Istanbul, Warschauer Str. 46, Berlin, 10243",Vorhandene Bügel reichen nicht aus,12,True,2019-09-29T18:02:42+00:00,,report_verification,,"52.5038375175734,13.4475319795068"
985,"Köpenicker Straße 174, 10997 Berlin","Hier befinden sich zwei Kitas mit mehreren Gruppen, eine Schauspielschule, ein Restaurant und einiges an Gewerbe.",10,True,2019-09-29T18:49:21+00:00,,report_verification,,"52.5038883254425,13.4350146687144"
986,"Frankfurter Allee 51, 10247 Berlin",Nähe Ubahnstation Samariterstr,6,False,2019-09-29T18:55:55+00:00,,report_verification,,"52.5148556365137,13.4647511616308"
987,"Voigtstraße 33, 10247 Berlin","Für eine bessere Einsicht in die Voigtstraße für Fußgänger insbesondere Kinder, die aus Richtung der Kita Bänschstraße kommen, könnte der erste Stellplatz  (quer) gegen ein paar Fahrrad Bügel helfen.",4,False,2019-09-29T19:03:43+00:00,,report_verification,,"52.5174185145688,13.4689510601887"
988,"Schleidenplatz, 10247 Berlin","Nahe Sbahnhof Frankfurter Allee reichen die vorhandenen Stellflächen nicht aus. Besteht eigentlich eine Überlegung, wie die Fahrradleichen entfernt werden könnten?",10,True,2019-09-29T19:09:22+00:00,,report_verification,,"52.5150814196003,13.4729026432231"
989,"Böckhstraße 46, 10967 Berlin","Kita hat eigenen kleinen Fahrradständer, der ständig belegt ist. Yogastudio hat keine eigenen Fahrradständer, alles voll mit parkenden Autos.",3,False,2019-09-29T22:13:33+00:00,,report_verification,,"52.49404473094,13.4176198792799"
990,"Eckertstraße 2, 10249 Berlin","Platz zum Abstellen von Fahrrädern (Fußweg wird breiter), aber keine Chance, sie sicher anzuschließen.",3,False,2019-09-30T06:25:08+00:00,,report_verification,,"52.5183775074723,13.4509763174103"
991,"Yorckstraße 89, 10965 Berlin",Zahlreiche Fahrräder werden an den Absperrungen zw. Straße/Radweg/Fußweg angeschlossen und behindern Passanten. Radfahrer müssen ständig hervorstehenden Lenkern usw. ausweichen – bei diesem schmalen Weg sehr riskant und vor allem für Kinder gefä,4,False,2019-09-30T06:32:07+00:00,,report_verification,,"52.492386795287,13.3732246040659"
992,"Köpenicker Straße 173, 10997 Berlin",,10,True,2019-09-30T06:43:53+00:00,,report_verification,,"52.5039321084732,13.4350937195974"
993,"Ebertystraße 22, 10249 Berlin",Hier gibt es überhaupt keine Abestellmöglichkeiten für Fahrräder.,2,False,2019-09-30T06:44:44+00:00,,report_verification,,"52.521851751423,13.4542666066402"
994,"Helmerdingstraße 6, 10245 Berlin",.,2,False,2019-09-30T07:10:40+00:00,,report_verification,,"52.5053663571139,13.4632890916582"
995,"Kiosk24, Sonntagstr. 4, Berlin, 10245",Vorhandene Bügel reichen nicht und blockieren Bürgersteig. Am besten Bügel auf der Straße gleich mit Gehwegvorstreckung kombinieren.,4,False,2019-09-30T07:14:00+00:00,,report_verification,,"52.5048915853685,13.4671446560246"
996,"Mehringdamm 50, 10961 Berlin",Ätztehaus und Apotheke,2,False,2019-09-30T07:23:08+00:00,,report_verification,,"52.4918726283179,13.3868432293098"
997,"Hausburgstraße 20, 10249 Berlin","dringend Fahrradstellplätze vor der Grundschule, Europaschule notwendig, um nicht den sowieso schon kleinen Schulhof damit zu belegen. Kinder aus ganz Berlin gehen hier zur Schule.Sie haben einen längeren Anfahrtsweg und kommen deshalb öfter mit dem F",12,False,2019-09-30T07:38:27+00:00,,report_accepted,,"52.5237932324921,13.4543822835808"
998,"Modersohnstraße 68, 10245 Berlin","Auf der Straße sind Stellplätze für Autos, ich habe leider kein Foto",1,True,2019-09-30T10:47:43+00:00,,report_verification,,"52.5012327035737,13.4559036621912"
999,"Scharnweberstraße 33, 10247 Berlin",Kita „Kinderbüro“. Keine Möglichkeit Fahrrad abzustellen.,4,True,2019-09-30T11:09:57+00:00,,report_verification,,"52.5128230471807,13.4625719802802"
1000,"Blücherplatz 23, 10961 Berlin","DIe Amerika- Gedenkbibliothek hat nur eine Handvoll Bügel, obwohl dort von den Nutzern bis zu hundert Räder gleichzeitig, zum Teil wild in den abschüssigen Zugang und Fluchtweg gestellt werden. Dass 5- 10fache wäre nötig ( Es gibt auch keinerlei Rad",12,False,2019-09-30T11:22:52+00:00,,report_verification,,"52.4970575937621,13.3923242859378"
1001,"Holzmarktstraße 23, 10243 Berlin",S- und U-Bahn,5,True,2019-09-30T11:54:48+00:00,,report_verification,,"52.5130709078853,13.4251382106661"
1002,"Hauptstraße 1, 10245 Berlin","Es gibt im S-Bahn Bereich keine Fahrradstellplätze.Jeden morgen sucht man eine kleine Lücke am Zaun, um sein Fahrrad anzuschließen.Auch ein Fahrradparkhaus wäre dort sinnvoll.",12,False,2019-09-30T12:46:18+00:00,,report_verification,,"52.5023838549393,13.4685287099979"
1003,"Graefestraße 16, 10967 Berlin",Die Graefestraße hat in diesem Bereich nur wenige sichere Abstellanlagen für Fahrräder. Absurderweise scheint es mehr Autoparkplätze als Fahrradbügel zu geben. Vielleicht Umwandlung von 2 Autostellplätzen in 20 Fahrradstellplätze? Der Gehweg ist b,5,False,2019-09-30T12:52:24+00:00,,report_verification,,"52.4930991835909,13.4177691667122"
1004,"Rigaer Straße 36, 10247 Berlin",Vor dem Lidl,10,False,2019-09-30T15:05:02+00:00,,report_verification,,"52.5161365800169,13.4661879650259"
1005,"Hauptstraße 1, 10245 Berlin","Ich denke, dass die Situation am Ostkreuz offensichtlich ist.",12,False,2019-09-30T15:05:14+00:00,,report_verification,,"52.5024178823806,13.4690163786103"
1006,"Köpenicker Straße 1, 10997 Berlin",-,4,True,2019-09-30T15:09:41+00:00,,report_verification,,"52.5014251300068,13.4413695933093"
1007,"Schlesische Straße 25, 10997 Berlin","Viele Büros, Clubs, Kneipen, wenig Platz für Räder.",6,False,2019-09-30T15:10:18+00:00,,report_verification,,"52.4977673807343,13.4481063468329"
1008,"Kochhannstraße 20, 10249 Berlin",Hier stehen regelmäßig Räder an den Ampelmast gekettet und versperren Fußgängern den Weg.,8,True,2019-09-30T15:11:27+00:00,,report_verification,,"52.5254889423333,13.4534418579891"
1009,"Simplonstraße 16, 10245 Berlin",Für Restaurantbesucher keine sichere Abstellmöglichkeit,4,True,2019-09-30T15:15:55+00:00,,report_verification,,"52.5086903927487,13.4582126760589"
1010,"Schulz Hotel Berlin Wall, Stralauer Pl. 36, Berlin, 10243",Vor dem neu gebauten Hotel stehen trotz durchgezogener Linie regelmäßig Autos/Taxen/Uber auf dem Radweg. Abpollern und Radstellplätze schaffen.,6,False,2019-09-30T15:21:46+00:00,,report_verification,,"52.508686120764,13.4339027066867"
1011,"Fürbringerstraße 23, 10961 Berlin","Viele Anwohner, mehrere kleine Gewerbebetriebe, zu wenige Fahrradbügel an dieser Kreuzung",4,True,2019-09-30T15:46:35+00:00,,report_verification,,"52.4930118054203,13.3970580796139"
1012,"Warschauer Straße 55, 10245 Berlin",Bisher nicht genug Platz,5,False,2019-09-30T16:46:44+00:00,,report_verification,,"52.5086518809556,13.4512506350679"
1013,"Mutzenbacher’s Speisen, Libauer Str. 11, Berlin, 10245",Und gleich noch die überbreite Straße (Libauer) abpollern,4,False,2019-09-30T16:48:05+00:00,,report_verification,,"52.508327525543,13.4529074742452"
1014,"Wühlischstraße 44, 10245 Berlin",Kreuzungsbereich immer von Autos zugeparkt. Ständer idealerweise mit vorstreckung kombinieren.,5,False,2019-09-30T17:06:40+00:00,,report_verification,,"52.5085433332565,13.4614247606142"
1015,"Seumestraße 10, 10245 Berlin",Aktuell steht an jedem Baum und jeder Regenrinne ein Rad. Die gehören auf die straße.,7,True,2019-09-30T17:08:17+00:00,,report_verification,,"52.5092824872866,13.4618882272976"
1016,"Seumestraße 12, 10245 Berlin",Vor dem biomarkt sind die ständer regelmäßig überfüllt.,9,False,2019-09-30T17:09:41+00:00,,report_verification,,"52.5097715705246,13.4621197297251"
1017,"Knorrpromenade 5, 10245 Berlin",Aktuell stehen Autos im Kreuzungsbereich und Räder müssen sich auf den Gehweg quetschen.,4,False,2019-09-30T17:11:30+00:00,,report_verification,,"52.5097230284161,13.4632247438262"
1018,"Seumestraße 21, 10245 Berlin",Arztpraxis,3,False,2019-09-30T17:12:06+00:00,,report_verification,,"52.5098892510223,13.4619653963931"
1019,"Gryphiusstraße 24, 10245 Berlin",Autos vom Gehweg auf die Straße,7,True,2019-09-30T17:13:37+00:00,,report_verification,,"52.5089873289214,13.4635784637687"
1020,"Lotto-Tabak-Presseshop, Wühlischstr. 14, Berlin, 10245",Vorhandene Ständer reichen nicht,7,False,2019-09-30T17:15:07+00:00,,report_verification,,"52.5080680372766,13.4630280498341"
1021,"Döringstraße 2, 10245 Berlin",Yoga studio,5,False,2019-09-30T17:17:32+00:00,,report_verification,,"52.506340934024,13.4624004061021"
1022,"Neue Bahnhofstraße 2, 10245 Berlin",Viele Räder auf dem Gehweg,11,False,2019-09-30T17:24:42+00:00,,report_verification,,"52.5048658612663,13.4694010002504"
1023,"a 100, 10245 Berlin",Räder vom Bürgersteig auf die Straße,12,False,2019-09-30T17:25:17+00:00,,report_verification,,"52.5039052987632,13.4677105793822"
1024,"Nest, Görlitzer Str. 52, Berlin, 10997",Insbesondere vor den zahlreichen Cafés fehlen in der gesamten Straße Fahrradbügel.,4,False,2019-09-30T17:27:15+00:00,,report_verification,,"52.4970825474351,13.4390110146464"
1025,"Lenbachstraße 16, 10245 Berlin",Viele Fahrräder auf dem Bürgersteig,8,False,2019-09-30T17:28:25+00:00,,report_verification,,"52.5056906442459,13.4677995328983"
1026,"Görlitzer Straße 68, 10997 Berlin",Insbesondere aufgrund der zahlreichen Cafés fehlen Fahrradbügel.,3,False,2019-09-30T17:30:35+00:00,,report_verification,,"52.4983742158593,13.4347862398572"
1027,"Curry 7, Schlesische Str. 7, Berlin, 10997","Ab Nachmittag fast unmöglich, einen Platz zum Anschließen zu finden.",4,False,2019-09-30T17:33:27+00:00,,report_verification,,"52.5002734085427,13.4436699010134"
1028,"Helmerdingstraße 7, 10245 Berlin",.,3,False,2019-09-30T18:47:49+00:00,,report_verification,,"52.5051745690263,13.4633695955506"
1029,"Danziger Straße 210, 10407 Berlin",,7,False,2019-09-30T18:48:40+00:00,,report_verification,,"52.5295637210733,13.4434106261796"
1030,"Revaler Straße 26, 10245 Berlin",Im vorgriff auf neue Bürogebäude im Bau,5,False,2019-09-30T18:50:04+00:00,,report_verification,,"52.5046773253043,13.4640183783164"
1031,"Jessnerstraße 51, 10247 Berlin",Bügel vor Edeka chronisch überfüllt,8,False,2019-09-30T19:10:17+00:00,,report_verification,,"52.5095819869539,13.4707534583615"
1032,"a 100, 10245 Berlin",Trotz vieler Restaurants kaum Möglichkeit Rad abzustellen,8,False,2019-09-30T19:15:20+00:00,,report_verification,,"52.5067005651795,13.4705461709647"
